seriesuid,point_index,nodule_index,z,y,x,rel_z,rel_y,rel_x,grid_h,grid_w,estimated_depth
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,11,2,130.0,162.0,222.0,0.3834808259587021,0.801980198019802,0.7184466019417476,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,12,2,130.0,157.0,230.0,0.3834808259587021,0.7772277227722773,0.7443365695792881,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,13,2,130.0,166.0,232.0,0.3834808259587021,0.8217821782178217,0.7508090614886731,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,14,2,130.0,163.0,222.0,0.3834808259587021,0.806930693069307,0.7184466019417476,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,15,3,150.0,171.04347229003906,253.2463836669922,0.4424778761061947,0.8467498628219755,0.8195675846828226,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,16,3,150.0,171.0,249.0,0.4424778761061947,0.8465346534653465,0.8058252427184466,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,17,3,150.0,167.0,255.0,0.4424778761061947,0.8267326732673267,0.8252427184466019,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,18,3,150.0,174.0,256.0,0.4424778761061947,0.8613861386138614,0.8284789644012945,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,19,3,150.0,172.0,249.0,0.4424778761061947,0.8514851485148515,0.8058252427184466,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,20,4,180.0,169.63461303710938,242.15383911132812,0.5309734513274337,0.8397753120648979,0.7836693822373079,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,21,4,180.0,169.0,239.0,0.5309734513274337,0.8366336633663366,0.7734627831715211,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,22,4,180.0,167.0,244.0,0.5309734513274337,0.8267326732673267,0.7896440129449838,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,23,4,180.0,173.0,244.0,0.5309734513274337,0.8564356435643564,0.7896440129449838,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,24,4,180.0,170.0,239.0,0.5309734513274337,0.8415841584158416,0.7734627831715211,203,310,340.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,0,0,149.0,156.27906799316406,40.069766998291016,0.5889328063241107,0.7406590900149955,0.13009664609834745,212,309,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,1,0,149.0,156.0,37.0,0.5889328063241107,0.7393364928909952,0.12012987012987013,212,309,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,2,0,149.0,154.0,42.0,0.5889328063241107,0.7298578199052133,0.13636363636363635,212,309,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,3,0,149.0,159.0,42.0,0.5889328063241107,0.7535545023696683,0.13636363636363635,212,309,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,4,0,149.0,157.0,37.0,0.5889328063241107,0.7440758293838863,0.12012987012987013,212,309,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,5,1,145.0,162.41378784179688,171.72413635253906,0.5731225296442688,0.7697335916672837,0.5575458972485035,212,309,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,6,1,145.0,162.0,169.0,0.5731225296442688,0.7677725118483413,0.5487012987012987,212,309,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,7,1,145.0,160.0,172.0,0.5731225296442688,0.7582938388625592,0.5584415584415584,212,309,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,8,1,145.0,164.0,174.0,0.5731225296442688,0.7772511848341233,0.564935064935065,212,309,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,9,1,145.0,163.0,169.0,0.5731225296442688,0.7725118483412322,0.5487012987012987,212,309,254.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377,0,0,143.0,104.5,219.5,0.5,0.538659793814433,0.7981818181818182,195,276,287.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377,1,0,143.0,104.0,217.0,0.5,0.5360824742268041,0.7890909090909091,195,276,287.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377,2,0,143.0,102.0,221.0,0.5,0.5257731958762887,0.8036363636363636,195,276,287.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377,3,0,143.0,107.0,221.0,0.5,0.5515463917525774,0.8036363636363636,195,276,287.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377,4,0,143.0,105.0,217.0,0.5,0.5412371134020618,0.7890909090909091,195,276,287.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169,0,0,210.0,161.0,62.5,0.7777777777777778,0.7630331753554502,0.20627062706270627,212,304,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169,1,0,210.0,160.0,61.0,0.7777777777777778,0.7582938388625592,0.20132013201320131,212,304,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169,2,0,210.0,159.0,64.0,0.7777777777777778,0.7535545023696683,0.21122112211221122,212,304,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169,3,0,210.0,163.0,64.0,0.7777777777777778,0.7725118483412322,0.21122112211221122,212,304,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169,4,0,210.0,161.0,60.0,0.7777777777777778,0.7630331753554502,0.19801980198019803,212,304,271.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024,0,0,124.0,123.0,103.29166412353516,0.4460431654676259,0.5324675324675324,0.3217808851200472,232,322,279.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024,1,0,124.0,122.0,101.0,0.4460431654676259,0.5281385281385281,0.3146417445482866,232,322,279.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024,2,0,124.0,121.0,105.0,0.4460431654676259,0.5238095238095238,0.32710280373831774,232,322,279.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024,3,0,124.0,125.0,105.0,0.4460431654676259,0.5411255411255411,0.32710280373831774,232,322,279.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024,4,0,124.0,123.0,101.0,0.4460431654676259,0.5324675324675324,0.3146417445482866,232,322,279.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660,0,0,221.0,129.3274383544922,96.22123718261719,0.7727272727272727,0.6015229690906614,0.30840140122633714,216,313,287.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660,1,0,221.0,129.0,91.0,0.7727272727272727,0.6,0.2916666666666667,216,313,287.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660,2,0,221.0,124.0,98.0,0.7727272727272727,0.5767441860465117,0.3141025641025641,216,313,287.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660,3,0,221.0,133.0,100.0,0.7727272727272727,0.6186046511627907,0.32051282051282054,216,313,287.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660,4,0,221.0,130.0,91.0,0.7727272727272727,0.6046511627906976,0.2916666666666667,216,313,287.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002,0,0,157.0,89.5,239.0,0.5322033898305085,0.4837837837837838,0.9018867924528302,186,266,296.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002,1,0,157.0,89.0,237.0,0.5322033898305085,0.4810810810810811,0.8943396226415095,186,266,296.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002,2,0,157.0,87.0,240.0,0.5322033898305085,0.4702702702702703,0.9056603773584906,186,266,296.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002,3,0,157.0,91.0,241.0,0.5322033898305085,0.4918918918918919,0.909433962264151,186,266,296.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002,4,0,157.0,90.0,237.0,0.5322033898305085,0.4864864864864865,0.8943396226415095,186,266,296.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497,0,0,155.0,41.346153259277344,254.34616088867188,0.5032467532467533,0.20168855248427972,0.8450038567729963,206,302,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497,1,0,155.0,41.0,252.0,0.5032467532467533,0.2,0.8372093023255814,206,302,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497,2,0,155.0,39.0,255.0,0.5032467532467533,0.1902439024390244,0.8471760797342193,206,302,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497,3,0,155.0,43.0,256.0,0.5032467532467533,0.2097560975609756,0.8504983388704319,206,302,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497,4,0,155.0,42.0,252.0,0.5032467532467533,0.2048780487804878,0.8372093023255814,206,302,309.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633,0,0,183.0,69.67646789550781,252.58824157714844,0.563076923076923,0.3317927042643229,0.8174376750069529,211,310,326.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633,1,0,183.0,69.0,250.0,0.563076923076923,0.32857142857142857,0.8090614886731392,211,310,326.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633,2,0,183.0,67.0,254.0,0.563076923076923,0.319047619047619,0.8220064724919094,211,310,326.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633,3,0,183.0,72.0,255.0,0.563076923076923,0.34285714285714286,0.8252427184466019,211,310,326.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633,4,0,183.0,70.0,250.0,0.563076923076923,0.3333333333333333,0.8090614886731392,211,310,326.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,0,0,198.0,73.5,218.2857208251953,0.7674418604651163,0.3340909090909091,0.7795918600899833,221,281,259.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,1,0,198.0,73.0,217.0,0.7674418604651163,0.33181818181818185,0.775,221,281,259.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,2,0,198.0,72.0,219.0,0.7674418604651163,0.32727272727272727,0.7821428571428571,221,281,259.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,3,0,198.0,75.0,219.0,0.7674418604651163,0.3409090909090909,0.7821428571428571,221,281,259.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,4,0,198.0,74.0,217.0,0.7674418604651163,0.33636363636363636,0.775,221,281,259.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,5,1,135.0,94.61538696289062,240.61538696289062,0.5232558139534884,0.43006994074041194,0.8593406677246094,221,281,259.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,6,1,135.0,94.0,239.0,0.5232558139534884,0.42727272727272725,0.8535714285714285,221,281,259.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,7,1,135.0,93.0,241.0,0.5232558139534884,0.42272727272727273,0.8607142857142858,221,281,259.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,8,1,135.0,96.0,242.0,0.5232558139534884,0.43636363636363634,0.8642857142857143,221,281,259.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,9,1,135.0,95.0,239.0,0.5232558139534884,0.4318181818181818,0.8535714285714285,221,281,259.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949,0,0,91.0,188.85714721679688,299.78570556640625,0.30132450331125826,0.7804014347801523,0.8895718266065468,243,338,303.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949,1,0,91.0,188.0,297.0,0.30132450331125826,0.7768595041322314,0.8813056379821959,243,338,303.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949,2,0,91.0,187.0,302.0,0.30132450331125826,0.7727272727272727,0.8961424332344213,243,338,303.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949,3,0,91.0,191.0,301.0,0.30132450331125826,0.7892561983471075,0.8931750741839762,243,338,303.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949,4,0,91.0,189.0,297.0,0.30132450331125826,0.78099173553719,0.8813056379821959,243,338,303.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,0,0,81.0,61.79411697387695,43.088233947753906,0.32926829268292684,0.2734252963445883,0.1385473760377939,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,1,0,81.0,61.0,40.0,0.32926829268292684,0.26991150442477874,0.12861736334405144,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,2,0,81.0,60.0,45.0,0.32926829268292684,0.26548672566371684,0.14469453376205788,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,3,0,81.0,64.0,44.0,0.32926829268292684,0.2831858407079646,0.1414790996784566,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,4,0,81.0,62.0,40.0,0.32926829268292684,0.2743362831858407,0.12861736334405144,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,5,1,65.0,119.5,291.0,0.26422764227642276,0.5287610619469026,0.9356913183279743,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,6,1,65.0,119.0,289.0,0.26422764227642276,0.5265486725663717,0.9292604501607717,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,7,1,65.0,117.0,292.0,0.26422764227642276,0.5176991150442478,0.9389067524115756,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,8,1,65.0,121.0,293.0,0.26422764227642276,0.5353982300884956,0.9421221864951769,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,9,1,65.0,120.0,289.0,0.26422764227642276,0.5309734513274337,0.9292604501607717,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,10,2,89.0,62.818180084228516,31.18181800842285,0.3617886178861789,0.2779565490452589,0.10026308041293522,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,11,2,89.0,62.0,30.0,0.3617886178861789,0.2743362831858407,0.09646302250803858,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,12,2,89.0,62.0,32.0,0.3617886178861789,0.2743362831858407,0.10289389067524116,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,13,2,89.0,64.0,32.0,0.3617886178861789,0.2831858407079646,0.10289389067524116,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,14,2,89.0,63.0,30.0,0.3617886178861789,0.27876106194690264,0.09646302250803858,227,312,247.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,0,0,163.0,80.8671875,192.796875,0.6150943396226415,0.37095040137614677,0.7711875,219,251,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,1,0,163.0,80.0,187.0,0.6150943396226415,0.3669724770642202,0.748,219,251,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,2,0,163.0,76.0,196.0,0.6150943396226415,0.3486238532110092,0.784,219,251,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,3,0,163.0,86.0,195.0,0.6150943396226415,0.3944954128440367,0.78,219,251,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,4,0,163.0,81.0,187.0,0.6150943396226415,0.37155963302752293,0.748,219,251,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,5,1,230.0,168.5,84.5,0.8679245283018868,0.7729357798165137,0.338,219,251,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,6,1,230.0,168.0,83.0,0.8679245283018868,0.7706422018348624,0.332,219,251,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,7,1,230.0,167.0,85.0,0.8679245283018868,0.7660550458715596,0.34,219,251,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,8,1,230.0,170.0,86.0,0.8679245283018868,0.7798165137614679,0.344,219,251,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,9,1,230.0,169.0,83.0,0.8679245283018868,0.7752293577981652,0.332,219,251,266.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341,0,0,119.0,101.5,233.5,0.42805755395683454,0.5734463276836158,0.8309608540925267,178,282,279.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341,1,0,119.0,101.0,231.0,0.42805755395683454,0.5706214689265536,0.8220640569395018,178,282,279.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341,2,0,119.0,99.0,235.0,0.42805755395683454,0.559322033898305,0.8362989323843416,178,282,279.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341,3,0,119.0,104.0,235.0,0.42805755395683454,0.5875706214689266,0.8362989323843416,178,282,279.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341,4,0,119.0,102.0,231.0,0.42805755395683454,0.576271186440678,0.8220640569395018,178,282,279.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474,0,0,213.0,188.0,97.5,0.6339285714285714,0.8506787330316742,0.3135048231511254,222,312,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474,1,0,213.0,187.0,96.0,0.6339285714285714,0.8461538461538461,0.3086816720257235,222,312,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474,2,0,213.0,187.0,99.0,0.6339285714285714,0.8461538461538461,0.3183279742765273,222,312,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474,3,0,213.0,190.0,98.0,0.6339285714285714,0.8597285067873304,0.31511254019292606,222,312,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474,4,0,213.0,188.0,96.0,0.6339285714285714,0.8506787330316742,0.3086816720257235,222,312,337.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,0,0,52.0,174.8783721923828,191.44595336914062,0.18772563176895307,0.8572469225116804,0.6155818436306773,205,312,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,1,0,52.0,174.0,184.0,0.18772563176895307,0.8529411764705882,0.5916398713826366,205,312,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,2,0,52.0,168.0,196.0,0.18772563176895307,0.8235294117647058,0.6302250803858521,205,312,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,3,0,52.0,182.0,195.0,0.18772563176895307,0.8921568627450981,0.6270096463022508,205,312,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,4,0,52.0,175.0,184.0,0.18772563176895307,0.8578431372549019,0.5916398713826366,205,312,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,5,1,239.0,97.80165100097656,229.0,0.8628158844765343,0.47941985784792435,0.7363344051446945,205,312,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,6,1,239.0,97.0,223.0,0.8628158844765343,0.47549019607843135,0.7170418006430869,205,312,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,7,1,239.0,93.0,232.0,0.8628158844765343,0.45588235294117646,0.7459807073954984,205,312,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,8,1,239.0,103.0,232.0,0.8628158844765343,0.5049019607843137,0.7459807073954984,205,312,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,9,1,239.0,98.0,223.0,0.8628158844765343,0.4803921568627451,0.7170418006430869,205,312,278.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,0,0,150.0,118.39215850830078,268.0,0.5016722408026756,0.5949354698909587,0.8933333333333333,200,301,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,1,0,150.0,118.0,263.0,0.5016722408026756,0.592964824120603,0.8766666666666667,200,301,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,2,0,150.0,114.0,270.0,0.5016722408026756,0.5728643216080402,0.9,200,301,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,3,0,150.0,123.0,271.0,0.5016722408026756,0.6180904522613065,0.9033333333333333,200,301,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,4,0,150.0,119.0,263.0,0.5016722408026756,0.5979899497487438,0.8766666666666667,200,301,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,5,1,41.0,151.25,199.39999389648438,0.13712374581939799,0.7600502512562815,0.6646666463216145,200,301,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,6,1,41.0,151.0,196.0,0.13712374581939799,0.7587939698492462,0.6533333333333333,200,301,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,7,1,41.0,148.0,201.0,0.13712374581939799,0.7437185929648241,0.67,200,301,300.0
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,8,1,41.0,154.0,202.0,0.13712374581939799,0.7738693467336684,0.6733333333333333,200,301,300.0
